id,created_at,original_text,clean_text,polarity
1165551086909804546,Sun Aug 25 09:06:48 +0000 2019,I met Tony Baxter while dressed as figment and it's BLURRY despite everyone involved suffering because of the flash but I'm posting it anyway because you get the idea https://t.co/nKcG5UeFjl,I met Tony Baxter dressed figment 's BLURRY despite everyone involved suffering flash I 'm posting anyway get idea https //t.co/nKcG5UeFjl,0.0
1165462550516944898,Sun Aug 25 03:14:59 +0000 2019,@rocco_botte @Defunctland STOP I DIDN'T GET THE JACKET YOU'RE MAKING ME REGRET EVERYTHING,rocco_botte Defunctland STOP I DID N'T GET THE JACKET YOU 'RE MAKING ME REGRET EVERYTHING,0.0
1165435882070888449,Sun Aug 25 01:29:01 +0000 2019,This happens like every five minutes #D23Expo https://t.co/XvEfN2u2NG,This happens like every five minutes D23Expo https //t.co/XvEfN2u2NG,0.0
1165336781237059585,Sat Aug 24 18:55:14 +0000 2019,"The man selling it said it was an old storefront animatronic and I said ""does it still have its mechanisms and stuff"" and he went ""oh it still runs"" and I broke out in literal goosebumps of visceral fear like when I see a scorpion https://t.co/Py8ednPCFn",The man selling said old storefront animatronic I said `` still mechanisms stuff '' went `` oh still runs '' I broke literal goosebumps visceral fear like I see scorpion https //t.co/Py8ednPCFn,0.1
1165330009201864704,Sat Aug 24 18:28:19 +0000 2019,His impromptu speeches at weddings also go like this https://t.co/MgvcdhnLs2,His impromptu speeches weddings also go like https //t.co/MgvcdhnLs2,0.0
1165326726710214656,Sat Aug 24 18:15:17 +0000 2019,"I still don't get why Disney combined the two most in-demand existing panels (Animation and Live Action) when D23 gets busier every year, instead of splitting them up even more (Disney Animation, Pixar, Lucasfilm, Marvel) It's like if Comic Con did one Everything Hall H panel",I still n't get Disney combined two in-demand existing panels Animation Live Action D23 gets busier every year instead splitting even Disney Animation Pixar Lucasfilm Marvel It 's like Comic Con one Everything Hall H panel,0.1621212121212121
1165324840758198272,Sat Aug 24 18:07:47 +0000 2019,@NialltheGlynn Finn and Poe and Rose and Kylo (who also got redeemed) high-fiving and embracing Palpatine's shuffling ancient body as they cheer for a job well done,NialltheGlynn Finn Poe Rose Kylo also got redeemed high-fiving embracing Palpatine 's shuffling ancient body cheer job well done,0.6
1165324421399080960,Sat Aug 24 18:06:07 +0000 2019,"@diplobrocus ""Why do you think I came all this way 😎 """,diplobrocus `` Why think I came way 😎 ``,0.0
1165323695553830912,Sat Aug 24 18:03:14 +0000 2019,"@bb_kate_art This man was working outside the park in the esplanade and as we started to walk away he yelled after us ""I know more about Star Wars than George Lucas! I have the battle of Hoth on my wedding ring!"" I had to go back and look and, he did",bb_kate_art This man working outside park esplanade started walk away yelled us `` I know Star Wars George Lucas I battle Hoth wedding ring '' I go back look,0.0
1165322725767827457,Sat Aug 24 17:59:23 +0000 2019,"I can't offer much input on the new stuff because I definitely did not get into the big panel, but last night on our way into Disneyland the security guard stopped us to passionately tell us about how Rey is Palpatine's daughter which was probably a roughly equivalent experience",I ca n't offer much input new stuff I definitely get big panel last night way Disneyland security guard stopped us passionately tell us Rey Palpatine 's daughter probably roughly equivalent experience,0.026623376623376625
